	Methanobacterium sp000499765	Methanobrevibacter_A smithii	Methanosphaera sp900322125	Granulicella sp. WH15	Actinomyces howellii	Actinomyces pacaensis	Arcanobacterium sp. 2701	Mycobacterium sp. MS1601	Tsukamurella tyrosinosolvens	Humibacter sp. WJ7-1	Glutamicibacter arilaitensis	Serinicoccus profundi	Micromonospora echinospora	Nocardioides marinisabuli	Nocardioides sp. S5	Propionibacterium acidifaciens	Allokutzneria albata	Amycolatopsis orientalis	Amycolatopsis sp. AA4	Kitasatospora sp. NA04385	Streptomyces gardneri	Streptomyces olivoreticuli	Nocardiopsis dassonvillei	Bacteroides caccae	Bacteroides cellulosilyticus	Bacteroides sp. A1C1	Bacteroides sp. HF-162	Phocaeicola coprophilus	Phocaeicola vulgatus	Butyricimonas virosa	Porphyromonas asaccharolytica	Prevotella dentalis	Alistipes sp. dk3624	Parabacteroides merdae	Hymenobacter qilianensis	Hymenobacter sp. 5116S-3	Hymenobacter sp. 5317J-9	Larkinella sp. IE-0392	Aequorivita sp. H23M31	Amniculibacterium sp. G2-70	Flavobacterium inviolabile	Flavobacterium sp. KBS0721	Gramella sp. MAR_2010_147	Polaribacter sp. L3A8	Chryseobacterium carnipullorum	Chryseobacterium manosquense	Pedobacter sp. Q8-18	Pedobacter sp. SW-16	Halothece sp. PCC 7418	Tolypothrix tenuis	Leptolyngbya sp. 7M	Deferribacter desulfuricans	Denitrovibrio acetiphilus	Deinococcus irradiatisoli	Deinococcus puniceus	Alicyclobacillus acidocaldarius	Anoxybacillus caldiproteolyticus	Bacillus fonticola	Bacillus pumilus	Bacillus sp. N1-1	Bacillus velezensis	Virgibacillus sp. Bac332	Virgibacillus sp. SK37	Paenibacillus sp. B01	Paenibacillus sp. FSL R5-0912	Paenibacillus sp. N3/727	Staphylococcus muscae	Staphylococcus nepalensis	Gemella morbillorum	Gemella sp. oral taxon 928	Granulicatella elegans	Vagococcus lutrae	Lactobacillus taiwanensis	Limosilactobacillus pontis	Lactococcus cremoris	Lactococcus lactis	Streptococcus agalactiae	Streptococcus anginosus	Streptococcus equi	Streptococcus marmotae	Streptococcus pyogenes	Streptococcus uberis	Clostridium scatologenes	Desulfitobacterium metallireducens	Blautia sp. NBRC 113351	Butyrivibrio fibrisolvens	Cellulosilyticum sp. WCF-2	Coprococcus comes	Coprococcus eutactus	[Clostridium] scindens	Lachnoclostridium phocaeense	[Ruminococcus] gnavus	Caproicibacterium lactatifermentans	Oscillibacter sp. NSJ-62	Filifactor alocis	Caloranaerobacter azorensis	[Clostridium] innocuum	Turicibacter sanguinis	Selenomonas sputigena	Veillonella atypica	Finegoldia magna	Fusobacterium canifelinum	Fusobacterium hwasookii	Fusobacterium nucleatum	Fusobacterium periodonticum	Fusobacterium pseudoperiodonticum	Fusobacterium sp. oral taxon 203	Leptotrichia buccalis	Leptotrichia hofstadii	Leptotrichia sp. oral taxon 212	Aquisphaera giovannonii	Bremerella volcania	Caulobacter soli	Bradyrhizobium lablabi	Pseudochrobactrum algeriensis	Methylorubrum populi	Paracoccus kondratievae	Paracoccus sp. S8-55	Paracoccus zhejiangensis	Mameliella alba	Salipiger sp. CCB-MM3	Sulfitobacter sp. D7	Roseomonas sp. S08	Nitrospirillum amazonense	Sphingomonas profundi	Sphingomonas sp. PAMC26645	Casimicrobium huifangae	Caballeronia zhejiangensis	Cupriavidus campinensis	Pandoraea faecigallinarum	Ralstonia pickettii	Ralstonia sp. 56D2	Massilia lutea	Laribacter hongkongensis	Eikenella corrodens	Neisseria meningitidis	Gallionella capsiferriformans	Desulforapulum autotrophicum	Desulfosediminicola flagellatus	Myxococcus hansupus	Pyxidicoccus sp. SCPEA002	Aliarcobacter trophiarum	Campylobacter concisus	Campylobacter hyointestinalis	Campylobacter rectus	Campylobacter showae	Sulfurovum indicum	Ignatzschineria sp. HR5S32	Sedimenticola thiotaurini	Shewanella piezotolerans	Shewanella woodyi	Citrobacter freundii	Citrobacter pasteurii	Citrobacter sp. R56	Pantoea cypripedii	Providencia alcalifaciens	Providencia sp. R33	Legionella spiritensis	Acinetobacter towneri	Halomonas sp. THAF12	Pseudomonas alkylphenolica	Pseudomonas arsenicoxydans	Pseudomonas palleroniana	Beggiatoa leptomitoformis	Vibrio harveyi	Rhodanobacter glycinis	Lysobacter oculi	Hydrogenophilus thermoluteolus	Leptospira tipperaryensis	Sphaerochaeta globosa	Treponema medium	Treponema primitia	Spiroplasma diminutum	Mycoplasma nasistruthionis	Thermodesulfatator indicus	Thermodesulfobacterium geofontis	Candida albicans	Pichia kudriavzevii	Fusarium verticillioides	Pyricularia grisea	Sporisorium graminicola	Human gammaherpesvirus 4	Human betaherpesvirus 6B	Human betaherpesvirus 7	Human immunodeficiency virus 1
D17515	0.227863517	0.297374796	0.140645275	0.6427884	0.577438495	0.290958706	0.227200158	0.032855901	0.610748408	0.424803551	0.30238847	0.191561767	0.052079208	-0.11842419	0.170945083	0.297658743	-0.074958952	0.434673059	0.441288403	0.145391331	0.146632698	0.25960396	0.219191066	-0.117184847	-0.143711167	-0.040826586	-0.043474085	0.147942715	-0.073679519	-0.024932281	-0.006537758	0.155742356	0.16837974	-0.177217524	0.381312196	0.363433448	0.304710708	0.278878349	0.183096457	0.272475879	0.3850404	0.371635632	0.345685409	0.555166055	0.262126064	0.110966799	0.28514447	0.190834598	0.477535948	0.203105344	0.422179572	-0.060697269	0.497439423	0.208374805	0.165892763	0.393245312	0.31072245	0.430891089	0.369792041	0.212156292	0.425736749	0.267556909	0.272211935	0.756860925	0.443366337	0.415619399	0.348171151	0.471705628	-0.05669249	0.14001141	0.119444024	0.674863843	0.593083324	0.03919739	0.304158896	0.419605748	0.156594739	-0.04661137	0.14861475	0.182823382	0.134813659	0.352530626	0.544106421	0.389589735	0.246196688	0.196841456	0.205112448	0.244891783	0.264677579	0.174213965	0.31051443	0.110006161	0.193863585	0.1854104	0.120462803	0.287436667	0.147978904	0.251547061	0.137589653	0.015588056	0.132571298	0.082758758	-0.00390692	-0.129080881	0.128143869	0.000309792	0.006084473	0.193058678	0.277962108	0.286199815	0.627722772	0.246751448	0.576458212	0.183096457	0.526374674	0.020632683	0.055792114	-0.087281261	0.088844738	0.160980807	0.145969201	0.018838846	0.130312536	0.319390565	0.227200158	0.57734408	0.361096711	0.32252802	-0.087281261	0.556225789	0.070378405	0.112024885	0.183096457	0.483285841	-0.025677342	0.51838147	0.227200158	0.436831683	0.40590444	0.392134992	0.385299171	0.227200158	0.212613872	0.418613861	0.002992191	0.081420342	0.453002146	0.258879105	0.316597272	0.302052077	0.367383085	-0.077490123	0.278610413	0.3313335	0.491733747	0.156761271	0.437227723	0.34248719	-0.16188159	0.243637438	0.067670966	0.183232994	-0.060697269	0.589994678	0.541737514	0.53603494	-0.074958952	-0.007460036	0.383191466	0.373748902	0.349151327	0.347731931	-0.074958952	0.165712071	-0.060697269	0.341493896	-0.020309875	-0.074958952	-0.074958952	0.164738932	0.230931793	-0.108712871	-0.045185121	-0.009034312	-0.11842419
D17547	-0.060697269	-0.031108719	0.189832084	0.189958363	0.530932316	0.155049171	0.227863517	0.094440875	0.29202134	0.149867242	0.283561761	0.408792537	0.402970297	0.357213951	0.145826622	0.268820302	0.392134992	0.287293928	0.698524589	0.399032539	0.137012	0.438217822	0.526298919	-0.373353992	-0.256305387	-0.131861626	-0.15778718	-0.160914727	-0.307918992	-0.166663506	-0.009062239	-0.122377032	0.105095317	-0.250008777	0.483879246	0.585929122	0.000497622	0.10301198	0.408519462	0.00311401	0.049366524	0.192011743	0.092126803	0.348409624	0.145301464	0.095095505	0.173258667	0.164827936	0.194906614	0.18711207	0.29564716	0.237813888	0.340570559	0.351297364	0.392134992	0.22197476	0.070089382	0.424950495	0.170490084	0.194759181	0.216914836	0.11820571	0.401889574	0.547654101	0.598415842	0.432413482	0.313830983	0.294143842	-0.22408017	0.123819614	0.134923442	0.308125085	0.585929122	0.355087677	0.076928335	0.27368791	0.136183887	-0.153320129	0.067542474	0.416302086	0.252610936	0.505160165	0.271418314	0.348633734	0.112994795	-0.037717498	0.144888942	0.00030701	0.03557826	-0.120475815	-0.01817444	-0.217044715	0.149670431	0.001129925	0.003605401	0.388438905	-0.096196521	0.006248911	0.123501199	-0.067018038	0.085023259	-0.105177236	-0.167100038	-0.229579568	-0.101821791	-0.220571607	-0.133858397	0.172362688	0.135521333	0.16841361	0.462574257	0.234633887	0.587071942	0.391861917	-0.060697269	0.082795252	0.051868273	0.535372763	0.344769484	0.435170681	0.264320366	0.165188769	0.379826915	0.426545229	0.217913145	0.577582553	0.376905093	0.331249708	0.535611237	0.267665004	0.097258271	0.221404555	0.174904222	0.190336187	-0.002272331	0.690458307	0.227863517	0.22970297	0.122394134	0.17449461	0.647253758	0.227863517	0.015486963	0.419009901	-0.046441303	-0.098819757	0.424140054	0.107297532	0.16937518	0.384271192	0.187574303	-0.045078123	0.217913145	0.11876585	0.589184776	0.100336397	0.241584158	0.081235662	-0.054992562	0.238966423	0.192566423	0.674903644	0.515760944	0.345473223	0.049366524	0.814431219	0.392134992	0.098885152	0.366551065	0.122394134	0.172175676	0.037866843	0.408519462	0.008896122	0.516092623	0.349363518	-0.115272265	0.408519462	0.183096457	0.033087101	0.531753273	-0.108712871	-0.179027303	-0.100938917	-0.11842419
D17634	0.148173862	0.126890677	0.329012108	0.276540889	0.547137366	0.301729003	0.140503084	0.014560963	0.491191944	0.268245467	0.100444197	0.252774847	0.28500537	0.200831756	0.4785845	0.345999769	0.259195528	0.367442903	0.43102769	0.305841406	0.245675893	0.494675897	0.209241318	-0.300404189	-0.23262211	-0.064337597	-0.051843725	-0.03190531	-0.351882715	-0.038081886	-0.056138406	0.090046763	0.050494148	-0.23479923	0.39272437	0.545269463	0.142386523	0.342610897	0.469341262	0.182915413	-0.067419035	0.33370997	0.434804354	0.349112175	0.254868032	0.027631247	0.199384732	0.221195879	0.242600328	0.366136673	0.291228389	0.125161528	0.570102247	0.377040598	0.083468854	0.152438209	0.198503473	0.533602715	0.239412627	0.211458379	0.256266031	0.351030582	0.265339903	0.341834463	0.536732126	0.241828112	0.22456057	0.289601708	-0.018303231	0.286542542	0.171041677	0.465078952	0.516038902	0.171825892	0.151930659	0.233721049	0.236881839	-0.073703901	0.132040247	0.436185286	0.231172855	0.506151183	0.408441133	0.552086207	0.245945269	0.113326081	0.380855998	0.102007039	0.232617737	0.003748151	0.152187702	0.034671093	0.375693361	0.101835208	0.18237878	0.447999248	-0.118061511	0.213319161	0.304935603	-0.073491046	0.109422143	0.103866883	-0.05753058	-0.091492926	0.118353657	-0.193961207	0.071021888	0.256331062	0.533926934	0.153792257	0.651528076	0.193535466	0.334957307	0.292772532	0.171825428	0.027733208	0.129267354	0.387718577	0.141953516	0.3551671	0.25296465	0.148591142	0.184581621	0.267478229	-0.085784868	0.337714094	0.317175915	0.575404068	0.196065368	0.367430267	-0.010274911	0.118222994	0.450710762	0.129398207	0.113075359	0.287777706	0.140503084	0.52322223	0.339424208	0.285509795	0.52185937	0.140503084	0.233811661	0.356218548	0.120861009	0.077685206	0.366547792	0.325541533	0.149935858	0.177607042	0.226773118	-0.016373425	-0.085784868	0.029634555	0.224640793	-0.040289987	0.085333691	0.389444846	-0.066659683	0.202250694	0.072015788	0.253406389	0.140503084	0.222995942	0.193134868	0.671215098	0.259195528	-0.023860402	0.445991884	0.321993752	0.352323057	0.229127206	0.253827417	0.275128937	0.148046016	0.174556087	-0.079258056	0.253827417	0.456078872	0.021076809	0.17895264	-0.153646441	-0.212755978	-0.154123665	-0.063499324
D17770	0.217913145	0.113587757	0.198977931	0.301770402	0.538868524	0.157585022	0.237482209	-0.012380484	0.434258374	0.278336727	0.439317534	0.441288403	0.22970297	0.03919739	0.165014336	0.14541073	0.174767684	0.430111522	0.433232705	0.135232984	0.136514378	0.06950495	0.382636786	-0.327401157	-0.299602982	-0.162481566	-0.135585449	-0.076493693	-0.137535103	-0.130040985	0.143830671	-0.077421055	0.051922767	-0.334675959	0.180713374	0.127344791	0.005307971	-0.020792865	-0.074958952	0.117858511	0.186927176	0.197003864	0.206846425	0.5484888	0.149885545	0.119299228	0.154753927	-0.064945207	0.348974248	0.045113977	0.29564716	-0.060697269	0.197560411	0.365811492	0.424221246	0.236190892	0.18804817	0.240990099	0.167394594	0.094062345	0.403910384	0.169951364	0.272370659	0.5351738	0.407326733	0.416165548	0.348409624	0.281990916	-0.015518017	0.160251155	0.194206321	0.668733606	0.578536447	0.197466097	0.210727783	0.287421354	0.243591817	-0.046560093	0.094708611	0.182823382	0.189705214	0.20652957	0.387763123	0.263066153	0.101757174	0.099778976	0.178437841	0.132116712	0.09634922	-0.044525896	0.159336137	-0.042672158	0.25442867	0.13446106	0.064048885	0.280057817	0.016373876	0.139180284	0.069874184	0.020996158	0.049280997	0.100827382	-0.02486702	-0.145267214	0.1753826	0.058963665	0.033005394	0.164383512	0.146118677	0.150102791	0.431089109	0.243434351	0.566176161	0.183232994	0.227863517	0.015739033	-0.017166804	0.134498993	0.383162013	0.166205841	0.287625676	0.024071859	0.267926382	0.283395887	0.545943738	0.5780595	0.192289083	0.155246045	0.127106317	0.237813888	0.201877834	0.099856893	-0.074958952	0.314180027	-0.064306972	0.708633923	0.237482209	0.240594059	0.128148283	0.391861917	0.362019408	0.237482209	0.21814493	0.413267327	-0.007106454	0.075509002	0.448938231	0.116344809	0.165363203	0.441094441	0.349910664	-0.079260062	0.24776426	0.278419664	0.444293757	0.03771225	0.241584158	0.22660474	-0.16188159	0.239778774	0.03919739	0.424630858	0.258046311	0.387444013	0.181657716	0.504287996	0.174767684	0.135232984	0.197558544	0.258462834	0.434491117	0.174687604	-0.074958952	0.009070555	0.24776426	0.34173237	-0.008672866	-0.074958952	-0.074958952	0.133044973	0.38864582	-0.108712871	-0.079877014	-0.075397467	-0.11842419
D17793	0.171186196	0.229050097	0.292684494	0.314327415	0.592778032	0.288277452	0.140503084	-0.111409722	0.35427199	0.14315376	0.270675053	0.272247404	0.116322491	0.347749664	0.433939922	0.469082794	0.265826723	0.262619058	0.487340221	0.450472149	0.239218309	0.531312902	0.1959143	-0.315118669	-0.137419065	-0.046852395	-0.113419343	0.139466682	-0.262817457	-0.027195651	0.0341072	0.153482886	0.298673102	-0.099602228	0.282928291	0.549497784	0.110865842	0.348300685	0.469130748	0.304641576	0.105083898	0.514266129	0.313974698	0.403528817	0.254975119	0.044760582	0.4742823	0.344269134	0.52492369	0.19648444	0.327580302	0.132832306	0.583911542	0.501936855	0.083468854	0.278861201	0.369385001	0.529328398	0.14854872	0.234985326	0.387376686	0.336945876	0.447474303	0.375900318	0.581765112	0.285299281	0.218861529	0.317790824	0.129917053	0.317059965	0.288765067	0.333294837	0.583508185	0.203611188	0.375104808	0.356371427	0.325013921	0.015456275	0.262191565	0.455236815	0.385880517	0.670341032	0.734594471	0.534238255	0.306348696	0.179775275	0.397116603	0.256674324	0.293933062	0.173716952	0.266044881	0.058652918	0.352710871	0.188822748	0.24454779	0.464646899	-0.029781637	0.161423615	0.210384983	-0.009278347	0.28480651	0.204251473	0.067848232	-0.023376699	0.105625996	-0.062988633	0.173616435	0.340741544	0.417222775	0.264705878	0.708773396	0.465273143	0.405784158	0.286141337	0.163898957	0.030384176	0.024530076	0.346354575	0.301618123	0.466128847	0.382851593	0.133664792	0.198775501	0.140276619	-0.085784868	0.386431697	0.504573751	0.409533323	0.201764409	0.413199243	-0.075191713	0.119854359	0.456710414	0.155539259	0.109922212	0.33395811	0.140503084	0.545662396	0.367239875	0.304771838	0.505148573	0.140503084	0.15507851	0.404915234	0.094430172	0.046301586	0.361177129	0.440377363	0.319437336	0.351971516	0.239529997	-0.038204659	-0.085784868	0.041334929	0.407147452	0.061729305	0.116322491	0.252602122	-0.063704607	0.241077818	0.055909337	0.298351157	0.140503084	0.385877765	0.5526793	0.697840479	0.265826723	-0.020556654	0.487184486	0.435683118	0.354533636	0.335401471	0.260248099	0.286559025	0.148046016	0.416121858	-0.040665772	0.260248099	0.417554785	0.099745664	0.372693281	-0.153646441	-0.188694536	-0.15567135	0.080567885
D17820	-0.041851564	0.076062369	0.128815289	0.131700432	0.489098052	0.14067119	0.376664073	0.247777577	-0.094185642	0.118375397	0.08463555	0.276030879	0.400463764	0.346826729	0.536303402	0.226057639	0.626341555	0.097673999	0.31011109	0.447728828	0.28999113	0.424903933	0.346826729	-0.19046334	-0.103678271	-0.066537468	-0.098044862	-0.003549354	-0.193898102	-0.028604337	0.278059693	0.131866463	0.20086404	-0.121064346	0.110051046	0.562187997	0.295595376	0.273387096	0.660798343	0.307882756	-0.081655034	0.384945161	0.25982707	0.240726302	0.18629468	0.283526959	0.225183719	0.206759149	0.222730679	0.369136848	0.212966357	-0.041851564	0.260750429	0.346826729	0.626341555	0.33140806	0.206759149	0.441561478	0.237819326	0.222527365	0.222953397	0.102387775	0.093463803	0.630930154	0.684324714	0.298625494	0.84319978	0.483718113	-0.047079457	0.074374977	0.094469726	-0.067852533	0.23069604	0.362125096	0.137684475	0.212638526	0.203720418	-0.060035511	0.061483093	0.298625494	0.150636822	0.336888502	0.327451638	0.202158917	0.078409004	0.114040503	0.179225511	0.070209703	0.148253578	0.00691659	0.070418568	-0.171528404	0.173982689	0.039096556	0.127442582	0.313764082	-0.141407281	0.120878788	0.256563857	0.060613827	0.12232762	0.076366318	0.007535563	-0.067458595	0.076284276	-0.075046685	0.070331041	0.242592667	0.16062523	0.165913181	0.458219023	0.011389235	-0.041851564	0.999623423	0.404793812	0.273130667	0.251361566	0.521738085	0.234986402	0.090697285	0.28999113	0.110051046	0.247777577	0.276495191	0.362942249	0.240726302	0.384945161	0.374534378	0.522066946	0.404793812	0.047757788	0.317816485	0.321973263	0.24885655	0.135685069	0.448419964	0.376664073	0.441834552	0.167244378	0.31011109	0.450710762	0.376664073	0.128370392	0.166575449	0.155553307	0.04729636	0.523711058	0.273387096	0.33712905	0.247996461	0.378188382	0.056138211	0.362942249	0.276495191	0.283471906	0.1116906	0.158246677	0.054894827	0.043407576	0.005694617	0.125191637	0.637827151	0.794951012	0.615631787	0.155278425	0.573468181	0.626341555	0.254234678	0.385200133	0.178820321	0.291334709	0.342775829	0.287139898	0.329792314	0.795408406	0.23069604	-0.000529878	0.287139898	-0.051685182	0.162579699	0.346571757	-0.074958952	-0.229681253	-0.015688549	-0.081655034
D18163	0.237813888	0.153599301	0.11733452	0.501497056	0.426333094	0.282626624	0.258046311	0.032855901	0.622691343	0.283395887	0.308940497	0.191561767	0.069306931	0.03947473	0.029130438	0.276943807	-0.074958952	0.445620749	0.425177007	0.121900155	-0.004312726	0.063564356	0.394562407	-0.140110092	-0.211472416	-0.080828393	-0.105845458	0.017398969	-0.162708939	-0.066417114	-0.091010767	0.020818162	0.109071896	-0.227587842	0.371543906	0.327185493	0.187520661	0.145232607	-0.074958952	0.174316867	0.390679647	0.207912571	0.220051012	0.571620719	0.154052891	0.017590684	0.166685555	0.065945464	0.364012429	0.056392472	0.308721938	-0.060697269	0.352365211	0.383838593	0.191698304	0.288452105	0.200551372	0.235247525	0.251687178	0.10040197	0.332668146	0.183439567	0.277449832	0.587221277	0.241980198	0.425313544	0.149284343	0.289411729	-0.15807687	0.132272684	0.108246146	0.688414894	0.586167595	0.029028256	0.224818616	0.324207363	0.068816919	-0.081787828	0.09055379	0.182823382	0.160393124	0.344855541	0.402365746	0.369551758	0.26021794	0.083062079	0.118978146	0.132321385	0.194857813	0.099082913	0.213343137	0.16526507	0.166650779	0.134050178	0.037008379	0.183388113	0.193928094	0.169288673	0.008862092	-0.013679315	0.062603113	-0.033906553	-0.109921731	-0.239721637	0.038131761	-0.080029492	-0.094251925	0.093443642	0.156404335	0.196425144	0.436435644	0.255687303	0.55589411	-0.074958952	0.24776426	-0.070627259	-0.027712127	-0.087281261	0.094111307	0.30437896	0.150862487	0.171293951	0.14459771	0.324615599	0.258046311	0.586406069	0.198113224	0.160304624	-0.087281261	0.227863517	0.136630026	0.104882803	-0.074958952	0.350890879	-0.047718955	0.525587188	0.258046311	0.252871287	0.295763259	0.424630858	0.363851258	0.258046311	0.106306936	0.432673267	-0.135396658	-0.024203033	0.309106371	0.125233362	0.171119517	0.292846076	0.214106499	-0.137059619	0.278610413	0.350574894	0.495963536	0.083345795	0.444158416	0.244296717	-0.16188159	0.251490159	0.215215859	0.166575449	-0.060697269	0.428305444	0.373207226	0.505509032	-0.074958952	0.007301311	0.203567578	0.272205096	0.210887152	0.254850996	-0.074958952	0.018838846	-0.060697269	0.349363518	-0.04446216	-0.074958952	-0.074958952	0.074416952	0.219653299	-0.108712871	-0.041651687	-0.005576736	-0.11842419
D18294	0.191665442	-0.004867705	0.196401487	0.241548863	0.462519935	0.166578175	0.182315908	-0.170578694	0.34271721	0.196600301	0.351411166	0.359620357	0.013954701	0.14397778	0.122464659	0.272163405	0.146855002	0.338625937	0.351802523	0.365346007	0.26330267	0.196586846	0.278020441	-0.341054849	-0.354534771	-0.27399656	-0.208353391	-0.195300614	-0.296212761	-0.096143372	0.079258194	0.042228161	0.033828306	-0.329624052	0.116933006	0.274980243	-0.039743799	-0.053131069	-0.088040837	0.211338105	0.134205532	0.134938451	0.147515369	0.476016219	0.329041764	0.210179109	0.096545159	-0.10095074	0.261433245	0	0.212411937	-0.071290195	0.28234271	0.283639483	0.124123147	0.059811546	0.223111205	0.175829229	0.121446942	0.162210692	0.307302159	0.307302159	0.311795482	0.289014219	0.196412412	0.351201151	0.085708128	0.224339654	-0.068074975	0.246459684	0.210627621	0.560754397	0.489460631	0.158228974	0.250038811	0.318427685	0.348590533	0.154119974	0.128473357	0.352644444	0.260625086	0.417947142	0.415401066	0.256420386	0.145308086	0.032212589	0.1058936	0.033444703	0.099999908	-0.022541631	0.087871371	-0.047505192	0.215256287	0.071664485	0.125170316	0.19750333	-0.073740612	0.115997061	0.115496642	0.094531612	0.173358418	0.05207243	-0.057390487	-0.144478966	0.025619419	-0.061082428	-0.103908438	0.254573661	0.31854655	0.196541168	0.511963081	0.258805692	0.4727358	-0.088040837	0.174135066	0.098681655	0.055087557	-0.102513643	0.312377576	0.359228421	0.242700186	0.23340504	0.186098559	0.093514822	0.182315908	0.469504081	0.138765914	0.103257529	-0.102513643	0.209195818	0.097758619	0.237092288	0.13194098	0.230653474	-0.130509204	0.415047308	0.182315908	0.338401492	0.29118622	0.330754509	0.260202587	0.182315908	0.227193315	0.34712318	-0.083082388	0.025643216	0.217056668	0.208609354	0.111862323	0.202736973	0.13990601	0.076153367	-0.071290195	0.089861899	0.22407028	-0.033169798	0.185597519	0.295849445	0.055975027	0.395364456	0.135182757	0.146734728	-0.071290195	0.148293856	0.143489167	0.402120467	0.146855002	0.067812022	0.15847328	0.283732139	0.2031757	0.119517117	-0.088040837	0.122003688	-0.071290195	0.28149238	0.104250034	-0.088040837	0.13194098	0.094085695	0.159206199	-0.127685511	-0.11610822	0.10443961	-0.000244306
D18318	-0.048731434	-0.052005862	0.243119583	0.446606567	0.411737139	0.240603812	-0.048731434	-0.116601511	0.226129016	0.220635599	0.049640513	-0.060181576	0.141891668	0.122243265	0.086548403	0.44790111	-0.060181576	0.043847455	0.221159069	0.392813287	0.220435838	0.578536447	0.122243265	-0.213597339	-0.108230392	-0.026073449	-0.083320999	0.015250119	-0.143819061	-0.114870153	-0.047084254	0.022157447	0.072244844	-0.086059006	0.263426451	0.740379092	0.049141111	0.20969157	0.561530275	-0.01467459	0.082497504	0.10866068	0.175291448	0.171453188	0.118775799	0.070242667	0.284801666	0.269141876	0.153050127	0.298705537	0.300289369	0.322745893	0.328826955	0.115117974	-0.060181576	0.118945708	0.147735486	0.335055115	0.151839014	0.296689979	0.156825704	0.14368306	0.20969157	0.312288122	0.585929122	0.221159069	0.197013211	0.36433716	-0.071762699	0.263531735	0.178881172	0.150112609	0.179781735	0.082497504	0.044181744	0.184292353	0.107053208	0.044091767	0.180001732	-0.060181576	0.324180808	0.639659923	0.21102962	0.387409187	0.118820432	-0.020383652	0.118306811	-0.050652938	0.047552258	0.092945006	0.028602731	-0.028221191	0.104844161	0.004205979	0.148009426	0.280936881	0.028222683	-0.014914182	0.119313455	-0.01992189	0.186915616	0.006850331	0.006739691	0.01061014	0.002476518	-0.087797948	0.007534855	0.226718193	0.179722965	0.167564107	0.362718028	0.11038553	0.310363316	0.250592134	0.322745893	0.092223366	0.040461622	0.20591614	0.180714728	0.254994424	-0.109668577	0.085708128	0.067093656	0.244307232	-0.048731434	0.171453188	0.50366897	0.452488497	0.20591614	0.670256942	-0.061652977	0.232071578	0.561530275	0.169029838	0.087295854	0.150112609	-0.048731434	0.141653194	0.091553139	-0.060181576	0.560712024	-0.048731434	0.054486991	0.328139386	0.083855703	-0.022431475	0.226628417	0.049699005	0.244730315	0.044155654	0.318968081	-0.064944763	-0.048731434	-0.109668577	0.261686405	0.069680124	0.113274861	0.146125585	-0.129968321	0.115440111	0.107992684	0.23069604	-0.048731434	0.122020599	0.279556318	0.699109433	-0.060181576	-0.116601511	0.503000974	0.101173148	0.149618993	-0.004818397	0.250756565	0.080246335	-0.048731434	0.179781735	0.014543185	0.250756565	0.260951258	-0.006151738	0.101869387	-0.087281261	-0.143390074	-0.067160106	-0.095078095
D18491	0.169618674	-0.001971543	0.3422758	0.329931981	0.666516155	0.359645845	0.169201921	0.063952577	0.307246075	0.27827567	0.451090732	0.565571343	0.151443046	0.296050317	0.360981824	0.372305902	0.373711701	0.302452411	0.323730978	0.429319901	0.322391274	0.332328744	0.403110103	-0.373271071	-0.392912477	-0.179069599	-0.268843355	-0.134598462	-0.291449385	-0.166342424	0.069594235	0.092542557	-0.007137939	-0.349896579	0.09314953	0.455554081	0.042760873	0.029516574	0.09675902	0.222515933	0.277929528	0.228290958	0.223745683	0.449261622	0.378872113	0.226122636	0.165870077	-0.028098864	0.445153805	0.106904908	0.268779547	-0.07626589	0.20136587	0.412093058	0.330478948	0.201874802	0.290743941	0.288537984	0.13403719	0.364446908	0.401561972	0.327350814	0.434039894	0.528755313	0.472243541	0.337226917	0.424890827	0.529588921	0.045409445	0.313002768	0.286827536	0.520219652	0.449561263	0.300309476	0.157431654	0.323961238	0.317657355	0.031227149	0.215825988	0.339971854	0.365638436	0.531938607	0.499720919	0.322744504	0.126993897	0.088482373	0.334894739	0.015387423	0.158832534	0.029195133	0.116386337	0.088247993	0.266221899	0.020801435	0.209675929	0.346901433	0.015558871	0.159033281	0.188774693	0.061024089	0.251995099	0.088009773	-0.014616528	-0.127048554	0.169329906	-0.007330912	0.023416176	0.367456228	0.362808849	0.288999848	0.623520713	0.340039958	0.441480874	0.323502233	0.389525604	0.113781454	0.087615389	0.085098022	0.268884832	0.182367653	0.179241351	0.239558672	0.283266042	0.197512853	0.440091695	0.436876464	0.249276999	0.21223481	0.078605802	0.431200954	0.130566516	0.288774449	0.329563969	0.421009661	0.100930457	0.550129241	0.169201921	0.45515851	0.217922715	0.303944559	0.456858059	0.169201921	0.201612355	0.488913887	-0.004595161	0.048069032	0.430457135	0.128237549	0.20894718	0.299021511	0.384060043	-0.073806384	0.194623884	0.185910796	0.316555509	0.162999665	0.171099126	0.195437896	-0.092624595	0.231759077	0.286292969	0.358843294	0.203653543	0.392268605	0.245172718	0.651462239	0.373711701	0.179825075	0.267707545	0.338282059	0.353827398	0.277577275	-0.094185642	0.223778046	0.194623884	0.267579343	-0.023496132	-0.094185642	0.138619306	0.079938429	0.278549042	-0.136597315	-0.285264897	-0.020133871	-0.001858542
